record_id,source_dataset,data_origin,borrower_scope,dataset,business_age_years,registered_capital_wan,industry,employee_count,annual_revenue_wan,annual_profit_wan,profit_margin,cash_flow_wan,asset_liability_ratio,invalid_invoice_ratio,supplier_count,customer_count,customer_concentration,tax_level,tax_score,annual_tax_wan,has_default_history,overdue_count_2yr,credit_inquiry_3m,legal_disputes,has_real_estate,real_estate_value_wan,has_other_collateral,revenue_volatility,is_ecommerce,is_tech_enterprise,default_probability,has_defaulted,credit_rating,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code,risk_label,risk_label_definition
SGC-0001,UCI South German Credit,public_real_world_historical,individual,UCI_South_German_Credit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,DEM,18,,,,,0,1,1,4,2,used_car,1,2,4,2,1,4,2,21,3,1,1,3,2,1,2,0,1=bad credit risk; 0=good credit risk
SYN-4476,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.4,53.4,resident_service,1,10.1,0.1,0.0132,4.0,0.3174,0.0042,10,10,0.2099,B,4,0.4,1,5,1,0,0,0,0,0.2131,0,0,0.6696,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4477,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.9,31.9,hospitality_food,12,666.1,69.4,0.1042,79.0,0.2815,0.0354,18,25,0.9857,B,4,38.5,0,2,2,0,0,0,0,0.3468,0,0,0.101,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4478,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.1,39.0,manufacturing,1,177.6,-2.6,-0.0147,7.7,0.5086,0.0826,17,22,0.6944,M,3,9.8,0,2,3,1,0,0,0,0.237,0,1,0.4034,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4479,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.7,26.4,hospitality_food,1,497.4,15.7,0.0315,42.2,0.4381,0.0411,5,15,0.123,M,3,26.8,0,3,3,0,0,0,0,0.124,0,0,0.2647,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4480,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.6,48.7,resident_service,13,358.9,5.9,0.0166,13.1,0.0575,0.0797,9,22,0.4905,M,3,16.8,0,3,3,0,0,0,0,0.6818,0,0,0.3201,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4481,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.7,34.0,transportation,5,157.7,5.1,0.0324,8.8,0.7496,0.0053,8,18,0.2499,B,4,9.4,1,5,0,0,1,182.3,0,0.5732,0,1,0.6703,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4482,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.4,89.0,wholesale_retail,1,128.8,12.5,0.0974,22.8,0.2148,0.0192,13,17,0.0596,C,2,3.7,0,1,3,0,0,0,0,0.8242,0,0,0.2767,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4483,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.1,40.1,wholesale_retail,13,181.4,-6.2,-0.0343,-2.4,0.3195,0.0555,7,16,0.7222,B,4,3.0,0,1,1,0,0,0,0,1.6853,1,0,0.4595,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4484,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,69.9,hospitality_food,88,144.1,-1.7,-0.0121,8.0,0.05,0.1041,8,24,1.2445,M,3,1.8,1,6,2,0,1,57.8,0,0.2189,0,0,0.601,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4485,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.9,29.6,manufacturing,1,444.4,-9.9,-0.0223,-1.1,0.1404,0.0618,9,21,0.1775,M,3,20.7,0,0,0,0,0,0,0,1.0249,0,0,0.2135,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4486,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.4,50.6,wholesale_retail,2,292.5,7.2,0.0248,36.9,0.3397,0.0044,9,23,0.0497,D,1,16.6,0,1,3,1,0,0,0,0.8156,0,0,0.1985,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4487,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,24.3,wholesale_retail,4,108.7,5.7,0.0525,16.2,0.4365,0.0387,9,17,0.2218,B,4,4.3,0,0,1,0,0,0,0,0.5597,1,0,0.1366,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4488,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.0,114.3,manufacturing,1,104.0,-1.7,-0.0162,10.0,0.5407,0.0781,10,12,2.8752,A,5,5.9,0,1,0,0,0,0,0,0.5877,0,0,0.272,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4489,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.2,201.3,it_tech,2,889.9,31.0,0.0348,53.6,0.2082,0.0579,9,15,0.4839,B,4,45.5,0,0,1,1,0,0,0,0.4891,1,0,0.1341,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4490,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.1,37.7,it_tech,5,209.4,3.1,0.0147,11.8,0.2791,0.0714,10,17,0.3251,C,2,9.4,0,1,1,1,0,0,0,0.4664,0,1,0.2204,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4491,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,15.4,326.2,hospitality_food,1,253.5,16.1,0.0634,60.2,0.1831,0.0522,9,10,0.085,A,5,14.5,0,0,1,0,1,257.6,0,0.4274,1,0,0.049,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4492,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,8.0,266.8,resident_service,2,2434.5,66.5,0.0273,120.5,0.2125,0.0485,8,18,0.6663,C,2,88.8,0,0,3,1,0,0,0,0.2836,0,0,0.0767,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4493,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.3,62.1,hospitality_food,1,649.3,-12.2,-0.0188,-12.2,0.3579,0.0379,7,20,0.5909,M,3,32.3,0,0,2,0,0,0,0,0.6579,0,0,0.2586,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4494,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.4,95.6,construction,1,393.5,17.2,0.0436,30.5,0.2762,0.0726,8,16,0.1379,B,4,16.5,0,0,2,1,0,0,1,0.1528,0,0,0.1462,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4495,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.5,69.6,manufacturing,1,259.6,-3.5,-0.0135,4.3,0.7064,0.014,4,18,0.0241,M,3,3.2,0,1,2,0,0,0,1,0.5052,0,0,0.316,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4496,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.1,96.7,agriculture,5,266.2,41.3,0.1552,45.8,0.9,0.023,9,16,0.2578,M,3,15.1,0,0,3,0,0,0,0,0.2818,0,0,0.2348,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4497,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.2,13.2,manufacturing,4,25.4,3.5,0.1389,10.2,0.5554,0.0006,9,18,0.2131,M,3,1.0,1,5,2,0,0,0,0,0.4943,0,0,0.7334,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4498,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.2,307.6,it_tech,1,223.2,26.7,0.1194,49.4,0.4804,0.2026,9,18,0.2916,C,2,10.8,0,0,0,1,0,0,0,0.4931,0,0,0.1369,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4499,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.1,8.9,transportation,67,54.8,-0.0,-0.0008,15.1,0.8426,0.1125,9,15,1.1984,M,3,2.1,0,0,0,0,1,218.0,0,0.2159,0,0,0.1582,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4500,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,32.2,hospitality_food,1,103.8,-1.8,-0.0173,7.6,0.1736,0.0785,6,14,0.465,M,3,3.3,0,0,1,1,0,0,0,1.1767,0,0,0.3035,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4501,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.4,154.5,other,1,65.0,0.3,0.0046,4.3,0.6881,0.1213,11,13,0.8792,B,4,0.7,0,1,2,0,0,0,0,1.9977,0,0,0.578,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4502,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.5,132.6,manufacturing,2,2173.3,469.1,0.2158,735.8,0.9,0.0324,9,15,0.4596,M,3,60.3,0,0,1,0,1,137.5,0,0.268,0,0,0.0328,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4503,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.3,230.8,hospitality_food,1,102.5,3.8,0.0373,20.2,0.0884,0.0297,11,21,0.4117,B,4,4.7,0,1,3,1,0,0,0,0.2231,0,0,0.2199,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4504,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.3,211.5,wholesale_retail,1,360.5,65.8,0.1826,116.4,0.3535,0.0687,3,15,0.5188,M,3,16.8,0,1,3,0,0,0,0,0.4256,0,0,0.1812,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4505,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.2,25.6,transportation,12,1347.2,15.4,0.0115,25.0,0.1625,0.0112,6,20,1.7678,M,3,13.7,0,2,3,0,0,0,1,0.6752,0,0,0.2637,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4506,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.2,150.1,hospitality_food,1,369.4,9.6,0.0259,22.4,0.3107,0.0489,10,14,0.547,B,4,14.3,0,1,1,0,0,0,0,0.4812,0,0,0.1988,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4507,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.4,82.8,transportation,1,252.1,0.3,0.0011,16.6,0.2816,0.0737,15,19,0.3757,M,3,6.8,0,3,2,0,1,174.1,0,0.2691,0,0,0.236,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4508,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.2,20.7,wholesale_retail,3,308.8,-2.1,-0.0067,2.1,0.3605,0.0019,10,14,0.254,B,4,11.3,0,0,2,0,0,0,0,0.346,0,0,0.2532,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4509,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.0,84.9,wholesale_retail,1,49.8,4.7,0.0938,19.3,0.3686,0.0798,6,11,0.2544,A,5,2.8,0,0,2,0,0,0,0,0.1922,1,0,0.2179,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4510,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.2,49.6,it_tech,1,28.5,2.0,0.0694,5.4,0.651,0.0187,5,14,0.1475,B,4,0.5,0,0,4,0,0,0,0,0.2367,0,0,0.4613,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4511,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.1,192.6,wholesale_retail,17,35.6,1.2,0.0341,8.5,0.4018,0.044,5,22,0.2301,M,3,0.7,0,1,1,0,0,0,0,0.6316,0,0,0.3366,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4512,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.8,21.1,construction,1,596.2,95.7,0.1606,128.4,0.141,0.0056,10,22,0.2061,C,2,14.6,0,1,4,0,0,0,0,0.8751,0,0,0.1414,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4513,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.4,37.1,manufacturing,1,10,0.2,0.0158,4.0,0.2178,0.0563,5,17,0.2316,A,5,0.6,0,0,2,0,0,0,0,0.5007,0,0,0.1988,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4514,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.1,32.0,construction,1,1068.3,-16.0,-0.015,4.7,0.7716,0.0316,9,17,0.5879,M,3,24.9,0,0,3,1,0,0,0,0.2621,0,0,0.1914,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4515,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.4,17.2,other,1,42.2,3.0,0.0717,12.1,0.4832,0.0784,8,15,0.2321,B,4,1.1,0,0,1,0,0,0,0,0.6168,0,0,0.248,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4516,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.9,122.8,hospitality_food,1,231.0,10.0,0.0434,29.0,0.1066,0.074,7,18,0.2468,B,4,10.3,0,0,0,0,0,0,1,0.926,0,0,0.1261,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4517,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.2,145.1,agriculture,1,838.3,66.8,0.0797,123.6,0.8149,0.1882,12,16,0.2001,B,4,38.2,0,0,0,0,0,0,0,1.1333,0,0,0.1893,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4518,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,11.3,25.8,hospitality_food,1,2906.4,100.5,0.0346,118.6,0.2688,0.054,7,20,0.7639,A,5,94.6,0,1,1,0,1,363.8,0,0.3929,0,0,0.0234,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4519,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.4,83.5,resident_service,1,106.6,9.9,0.0929,21.3,0.6869,0.0549,10,12,0.0073,C,2,5.8,0,0,1,0,0,0,1,0.1444,0,0,0.3268,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4520,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.4,139.5,manufacturing,2,780.9,13.0,0.0166,25.8,0.05,0.0055,6,18,0.0858,A,5,17.2,0,1,3,0,0,0,0,2.2564,0,0,0.1509,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4521,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.9,300.9,construction,2,135.9,3.1,0.0228,10.5,0.2274,0.0292,16,8,0.094,C,2,3.3,0,0,0,0,0,0,0,0.1852,0,0,0.1854,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4522,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.7,6.3,resident_service,1,338.4,36.7,0.1085,25.5,0.4766,0.1414,10,10,0.2251,M,3,16.8,0,1,4,0,0,0,0,1.1405,0,0,0.3984,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4523,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.0,181.4,manufacturing,4,131.8,20.3,0.1537,36.8,0.2983,0.032,8,14,0.3527,A,5,1.5,1,3,1,0,1,78.8,0,0.5825,0,0,0.421,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4524,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.3,58.4,manufacturing,2,211.9,37.7,0.1778,52.4,0.9,0.0118,8,15,0.1801,M,3,11.1,0,2,1,0,0,0,0,0.6486,0,0,0.2259,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4525,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,10.2,47.6,wholesale_retail,3,15.7,4.4,0.2811,6.3,0.6161,0.0458,5,22,0.2435,B,4,0.8,0,0,2,0,0,0,0,0.3767,0,0,0.1053,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4526,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.2,40.9,wholesale_retail,22,97.7,9.9,0.1018,9.7,0.4587,0.0828,3,14,0.554,M,3,4.9,0,1,3,0,0,0,0,0.4122,0,0,0.3906,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4527,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.2,29.4,wholesale_retail,6,2384.0,9.0,0.0038,25.7,0.6158,0.009,11,15,0.5048,B,4,69.3,1,3,1,0,0,0,0,0.538,0,0,0.3846,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4528,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.6,110.2,wholesale_retail,1,37.0,-1.2,-0.0325,3.3,0.1782,0.1111,12,19,0.0235,M,3,0.7,1,7,4,0,0,0,1,0.1142,0,0,0.9037,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4529,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.7,5,wholesale_retail,2,400.1,63.8,0.1595,53.2,0.8829,0.0288,5,16,0.0897,C,2,6.6,0,2,4,0,0,0,0,0.4374,0,0,0.3257,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4530,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,0.8,44.3,wholesale_retail,1,2427.7,-75.0,-0.0309,-54.0,0.6071,0.0346,6,17,0.0725,M,3,129.2,0,2,1,1,0,0,0,0.2832,1,0,0.4183,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4531,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.2,34.5,other,2,68.8,8.2,0.1195,25.5,0.8835,0.0234,5,10,0.1528,M,3,2.7,0,0,2,1,0,0,0,0.1103,0,0,0.2598,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4532,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.3,27.0,construction,1,74.9,22.2,0.2961,30.0,0.9,0.0037,13,17,0.4952,A,5,0.8,1,6,2,0,1,56.3,0,0.5507,0,0,0.4979,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4533,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.5,35.6,it_tech,1,363.5,50.2,0.138,51.6,0.9,0.0188,7,22,0.111,M,3,19.7,0,2,3,0,0,0,1,0.4053,0,0,0.3071,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4534,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.5,54.9,manufacturing,1,1316.0,125.2,0.0951,87.9,0.735,0.0276,11,11,0.1285,A,5,73.0,0,1,4,0,0,0,0,0.6944,0,0,0.1695,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4535,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.2,25.9,construction,1,241.0,-5.4,-0.0224,-3.7,0.2701,0.1356,5,12,0.8815,M,3,3.2,1,9,2,0,0,0,0,0.8037,0,0,0.9379,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4536,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,7.3,28.2,scientific_research,1,394.2,-7.3,-0.0185,16.6,0.3307,0.0297,11,15,0.0865,A,5,18.8,0,0,1,0,0,0,1,0.9903,0,0,0.1509,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4537,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,4.2,16.5,manufacturing,4,199.0,0.1,0.0006,12.7,0.4123,0.129,7,11,0.3805,C,2,8.5,0,1,2,0,0,0,0,0.2435,0,0,0.2768,1,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4538,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,5.8,89.8,scientific_research,8,230.7,-2.6,-0.0114,13.9,0.9,0.0748,6,26,0.443,A,5,8.3,0,1,6,0,0,0,0,1.2547,0,0,0.3936,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4539,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,1.3,22.7,wholesale_retail,33,4260.0,82.8,0.0194,106.9,0.5706,0.0232,14,12,0.677,D,1,226.7,0,0,2,0,0,0,0,0.7565,0,0,0.1436,0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4540,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.8,28.7,wholesale_retail,4,82.3,2.3,0.0283,13.0,0.1784,0.1217,8,23,0.0365,B,4,2.1,1,3,2,0,0,0,0,0.281,0,0,0.5825,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4541,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,2.5,125.7,construction,3,77.6,11.5,0.1481,27.4,0.0514,0.0161,12,20,0.1772,C,2,2.9,0,3,0,0,0,0,0,1.6338,0,0,0.4154,0,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
SYN-4542,CUMCM_2020_Synthetic,public_synthetic,synthetic_sme,CUMCM_2020_Synthetic,3.3,48.9,scientific_research,1,269.8,6.7,0.0249,14.6,0.1124,0.0022,10,10,0.1563,B,4,16.0,0,2,3,0,1,231.5,0,1.2245,0,0,0.1731,0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1=has_defaulted; 0=no_default (synthetic SME)
