record_id,source_dataset,data_origin,borrower_scope,business_type,industry,business_age,monthly_revenue,monthly_cost,net_cashflow,existing_debt,loan_amount,loan_currency,loan_term,interest_rate,has_license,has_bank_flow,overdue_history,has_guarantee,risk_label,risk_label_definition,original_credit_risk,checking_status_code,credit_history_code,loan_purpose_code,loan_purpose,savings_code,employment_duration_code,installment_rate_code,personal_status_sex_code,other_debtors_code,present_residence_code,property_code,age,other_installment_plans_code,housing_code,number_credits_code,job_code,people_liable_code,telephone_code,foreign_worker_code
SGC-0626,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1872,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,2,used_car,1,1,4,3,1,4,4,36,3,3,3,4,2,2,2
SGC-0627,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2859,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,5,1,4,3,1,4,4,38,3,2,1,4,2,2,2
SGC-0628,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1582,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,4,5,4,3,1,4,3,46,3,2,2,3,2,1,2
SGC-0629,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1238,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,8,vacation,5,1,4,3,1,4,2,36,3,2,1,4,1,2,2
SGC-0630,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2578,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,1,3,2,1,4,4,55,3,3,1,4,2,1,2
SGC-0631,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1433,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,2,used_car,1,3,4,2,1,3,2,25,3,1,2,3,2,1,2
SGC-0632,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7882,DEM,42,,,,,1,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,4,2,3,3,4,2,45,3,3,1,3,1,1,2
SGC-0633,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4169,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,3,4,3,1,4,2,28,3,2,1,3,2,1,2
SGC-0634,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3959,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,1,4,3,1,3,2,30,3,2,1,4,2,2,2
SGC-0635,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3249,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,1,4,2,3,1,4,4,39,1,3,1,4,1,2,2
SGC-0636,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3149,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,2,4,3,1,1,4,22,1,3,1,3,2,1,2
SGC-0637,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2246,DEM,12,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,2,used_car,1,5,3,3,1,3,2,60,3,2,2,3,2,1,2
SGC-0638,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1797,DEM,13,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,9,retraining,1,2,3,3,1,1,2,28,1,2,2,2,2,1,2
SGC-0639,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4272,DEM,20,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,2,used_car,1,5,1,2,1,4,2,24,3,2,2,3,2,1,2
SGC-0640,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2957,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,1,new_car,1,5,4,3,1,4,2,63,3,2,2,3,2,2,2
SGC-0641,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2348,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,2,used_car,1,3,3,4,1,2,2,46,3,2,2,3,2,2,2
SGC-0642,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6289,DEM,42,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,0,9,retraining,1,2,2,1,1,1,2,33,3,2,2,3,2,1,2
SGC-0643,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6419,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,1,new_car,1,5,2,2,1,4,4,44,3,3,2,4,1,2,2
SGC-0644,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6143,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,4,1,new_car,1,5,4,2,1,4,4,58,2,3,2,2,2,1,2
SGC-0645,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1597,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,6,repairs,1,5,4,3,1,4,4,54,3,3,2,3,1,1,2
SGC-0646,UCI South German Credit,public_real_world_historical,individual,,,,,,,,15857,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,10,business,1,1,2,1,2,3,3,43,3,2,1,4,2,1,2
SGC-0647,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2223,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,2,5,4,3,1,4,2,52,1,2,2,3,2,1,2
SGC-0648,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7238,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,3,furniture_equipment,5,5,3,3,1,3,3,32,1,2,2,3,1,1,2
SGC-0649,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2503,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,9,retraining,2,5,4,3,1,2,2,41,2,2,2,3,2,1,2
SGC-0650,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2622,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,9,retraining,2,3,4,3,1,4,3,34,3,2,1,3,2,1,2
SGC-0651,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4351,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,2,used_car,5,3,1,2,1,4,2,48,3,2,1,2,2,2,2
SGC-0652,UCI South German Credit,public_real_world_historical,individual,,,,,,,,368,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,5,5,4,3,1,4,2,38,3,2,1,3,2,1,2
SGC-0653,UCI South German Credit,public_real_world_historical,individual,,,,,,,,754,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,8,vacation,5,5,4,3,1,4,2,38,3,2,2,3,2,1,2
SGC-0654,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2424,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,5,5,4,3,1,4,2,53,3,2,2,3,2,1,2
SGC-0655,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6681,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,9,retraining,5,3,4,3,1,4,4,38,3,3,1,3,1,2,2
SGC-0656,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2427,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,9,retraining,5,5,4,3,1,2,2,42,3,2,2,3,2,1,2
SGC-0657,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1216,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,4,3,furniture_equipment,2,2,4,3,1,4,4,38,1,2,2,3,1,1,2
SGC-0658,UCI South German Credit,public_real_world_historical,individual,,,,,,,,753,DEM,6,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,2,2,3,3,1,64,3,2,1,3,2,1,2
SGC-0659,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2576,DEM,7,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,2,3,3,2,1,35,3,2,1,3,2,1,1
SGC-0660,UCI South German Credit,public_real_world_historical,individual,,,,,,,,590,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,2,3,4,1,3,1,26,3,2,1,2,2,1,1
SGC-0661,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1414,DEM,8,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,4,3,3,2,1,33,3,2,1,3,2,1,1
SGC-0662,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1103,DEM,12,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,4,4,3,3,3,1,29,3,2,2,3,2,1,2
SGC-0663,UCI South German Credit,public_real_world_historical,individual,,,,,,,,585,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,3,furniture_equipment,1,3,4,4,2,4,1,20,3,1,2,3,2,1,2
SGC-0664,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1068,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,5,4,3,1,4,3,28,3,2,1,3,1,1,2
SGC-0665,UCI South German Credit,public_real_world_historical,individual,,,,,,,,713,DEM,8,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,0,other,1,5,4,3,1,4,1,47,3,2,2,2,2,1,2
SGC-0666,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1092,DEM,12,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,4,2,3,4,1,49,3,2,2,3,2,2,2
SGC-0667,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2329,DEM,7,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,2,1,2,3,1,1,45,3,2,1,3,2,1,2
SGC-0668,UCI South German Credit,public_real_world_historical,individual,,,,,,,,882,DEM,13,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,4,3,furniture_equipment,1,2,4,3,3,4,1,23,3,2,2,3,2,1,2
SGC-0669,UCI South German Credit,public_real_world_historical,individual,,,,,,,,866,DEM,18,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,4,4,3,2,1,25,3,2,1,2,2,1,2
SGC-0670,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2415,DEM,7,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,3,3,3,2,1,34,3,2,1,3,2,1,2
SGC-0671,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2101,DEM,13,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,2,2,2,3,4,2,23,3,2,1,2,2,1,2
SGC-0672,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1301,DEM,18,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,5,4,4,3,2,1,32,3,2,1,2,2,1,2
SGC-0673,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1113,DEM,18,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,3,4,2,3,4,1,26,3,2,1,2,1,1,2
SGC-0674,UCI South German Credit,public_real_world_historical,individual,,,,,,,,760,DEM,8,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,4,4,2,3,2,1,44,3,2,1,2,2,1,2
SGC-0675,UCI South German Credit,public_real_world_historical,individual,,,,,,,,625,DEM,12,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,2,4,4,3,1,1,26,1,2,1,2,2,1,2
SGC-0676,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1323,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,0,other,2,5,2,1,1,4,3,28,3,2,2,3,1,2,2
SGC-0677,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1138,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,3,furniture_equipment,1,3,4,3,1,4,1,25,3,2,2,2,2,1,2
SGC-0678,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1795,DEM,18,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,4,3,furniture_equipment,1,5,3,2,3,4,1,48,1,1,2,2,2,2,2
SGC-0679,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2728,DEM,15,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,4,3,furniture_equipment,5,4,4,3,3,2,1,35,1,2,3,3,2,2,2
SGC-0680,UCI South German Credit,public_real_world_historical,individual,,,,,,,,484,DEM,6,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,4,3,4,3,3,1,28,1,2,1,2,2,1,2
SGC-0681,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1048,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,1,3,furniture_equipment,1,3,4,3,1,4,1,23,2,2,1,2,2,1,2
SGC-0682,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1155,DEM,12,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,5,3,4,3,3,1,40,1,2,2,2,2,1,2
SGC-0683,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7057,DEM,20,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,1,new_car,5,4,3,3,1,4,2,36,1,1,2,4,1,2,2
SGC-0684,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1537,DEM,15,,,,,1,0,1=bad credit risk; 0=good credit risk,1,2,4,3,furniture_equipment,5,5,4,3,3,4,1,50,3,2,2,3,2,2,2
SGC-0685,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2214,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,3,furniture_equipment,1,3,4,3,1,3,2,24,3,2,1,2,2,1,2
SGC-0686,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1585,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,2,used_car,1,4,4,3,1,3,2,40,3,2,2,3,2,1,2
SGC-0687,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1521,DEM,10,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,2,used_car,1,3,4,1,1,2,3,31,3,2,1,2,2,1,2
SGC-0688,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3990,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,1,4,radio_television,5,2,3,2,1,2,4,29,1,2,1,1,2,1,2
SGC-0689,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3049,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,2,used_car,1,2,1,2,1,1,2,45,2,2,1,2,2,1,2
SGC-0690,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1282,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,3,furniture_equipment,2,3,4,2,1,2,3,32,3,2,1,2,2,1,2
SGC-0691,UCI South German Credit,public_real_world_historical,individual,,,,,,,,10144,DEM,60,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,2,4,2,2,1,4,1,21,3,2,1,3,2,2,2
SGC-0692,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1168,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,1,3,4,4,1,3,1,27,3,2,1,2,2,1,2
SGC-0693,UCI South German Credit,public_real_world_historical,individual,,,,,,,,454,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,5,domestic_appliances,1,2,3,4,1,1,2,22,3,2,1,2,2,1,2
SGC-0694,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3594,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,1,new_car,1,2,1,2,1,2,2,46,3,2,2,2,2,1,2
SGC-0695,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1768,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,3,3,3,1,2,1,24,3,1,1,2,2,1,2
SGC-0696,UCI South German Credit,public_real_world_historical,individual,,,,,,,,15653,DEM,60,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,3,furniture_equipment,1,4,2,3,1,4,3,21,3,2,2,3,2,2,2
SGC-0697,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2247,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,3,0,other,1,3,2,2,1,2,3,36,2,2,2,3,2,2,2
SGC-0698,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1413,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,1,3,4,4,1,2,2,28,3,2,1,3,2,1,2
SGC-0699,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4576,DEM,45,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,1,new_car,2,1,3,3,1,4,3,27,3,2,1,3,2,1,2
SGC-0700,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1231,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,3,furniture_equipment,4,5,4,2,1,4,2,57,3,1,2,4,2,2,2
SGC-0701,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8335,DEM,36,,,,,0,1,1=bad credit risk; 0=good credit risk,0,1,2,1,new_car,5,5,3,3,1,4,4,47,3,3,1,3,2,1,2
SGC-0702,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5800,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,1,new_car,1,3,3,3,1,4,3,34,3,2,2,3,2,2,2
SGC-0703,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8471,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,3,6,repairs,5,3,1,2,1,2,3,23,3,1,2,3,2,2,2
SGC-0704,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3622,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,4,5,4,2,1,4,2,57,3,1,2,3,2,2,2
SGC-0705,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1169,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,3,furniture_equipment,5,5,4,3,1,4,1,67,3,2,2,3,2,2,2
SGC-0706,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1262,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,4,radio_television,3,4,4,3,1,3,2,36,3,2,2,3,2,2,2
SGC-0707,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3617,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,4,2,used_car,5,5,4,3,2,4,4,20,3,1,2,3,2,1,2
SGC-0708,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2181,DEM,30,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,4,0,other,5,5,4,3,1,4,1,36,3,2,2,3,2,1,2
SGC-0709,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7685,DEM,48,,,,,1,1,1=bad credit risk; 0=good credit risk,0,1,1,9,retraining,1,4,2,2,3,4,3,37,3,1,1,3,2,1,2
SGC-0710,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6110,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,6,repairs,1,3,1,3,1,3,4,31,1,3,1,3,2,2,2
SGC-0711,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3757,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,1,5,4,2,2,4,4,62,3,3,1,3,2,2,2
SGC-0712,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3394,DEM,42,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,4,5,domestic_appliances,1,1,4,3,2,4,3,65,3,2,2,1,2,1,2
SGC-0713,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6304,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,9,retraining,5,5,4,3,1,4,1,36,3,2,2,3,2,1,2
SGC-0714,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1244,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,6,repairs,5,5,4,2,1,4,2,41,3,1,2,2,2,1,2
SGC-0715,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3518,DEM,6,,,,,1,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,1,3,2,3,3,3,2,26,3,1,1,3,2,1,2
SGC-0716,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2613,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,0,5,domestic_appliances,1,3,4,3,1,2,3,27,3,2,2,3,2,1,2
SGC-0717,UCI South German Credit,public_real_world_historical,individual,,,,,,,,7476,DEM,48,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,6,repairs,1,4,4,3,1,1,4,50,3,3,1,4,2,2,2
SGC-0718,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4591,DEM,24,,,,,0,1,1=bad credit risk; 0=good credit risk,0,4,2,9,retraining,4,3,2,3,1,3,2,54,3,2,3,4,2,2,2
SGC-0719,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1924,DEM,18,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,2,used_car,5,2,4,2,1,3,1,27,3,1,1,3,2,1,2
SGC-0720,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5595,DEM,72,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,2,3,furniture_equipment,2,3,2,4,1,2,3,24,3,2,1,3,2,1,2
SGC-0721,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6224,DEM,48,,,,,0,1,1=bad credit risk; 0=good credit risk,0,2,3,6,repairs,1,5,4,3,1,4,4,50,3,3,1,3,2,1,2
SGC-0722,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1905,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,3,2,6,repairs,1,5,4,3,1,4,3,40,3,1,1,4,2,2,2
SGC-0723,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2993,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,1,new_car,1,3,3,3,1,2,1,28,2,2,2,2,2,1,2
SGC-0724,UCI South German Credit,public_real_world_historical,individual,,,,,,,,8947,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,3,1,new_car,5,4,3,3,1,2,3,31,2,2,1,4,1,2,2
SGC-0725,UCI South German Credit,public_real_world_historical,individual,,,,,,,,4020,DEM,24,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,2,used_car,1,3,2,3,1,2,3,27,2,2,1,3,2,1,2
SGC-0726,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2779,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,1,new_car,1,3,1,4,1,3,3,21,3,1,1,3,2,2,2
SGC-0727,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2782,DEM,21,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,3,4,1,2,1,2,3,31,1,2,1,4,2,1,2
SGC-0728,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1884,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,1,5,4,3,1,4,3,39,3,2,1,4,2,2,2
SGC-0729,UCI South German Credit,public_real_world_historical,individual,,,,,,,,11054,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,1,new_car,5,3,4,3,1,2,3,30,3,2,1,4,2,2,2
SGC-0730,UCI South German Credit,public_real_world_historical,individual,,,,,,,,9157,DEM,60,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,3,3,furniture_equipment,5,3,2,3,1,2,4,27,3,3,1,4,2,1,2
SGC-0731,UCI South German Credit,public_real_world_historical,individual,,,,,,,,9283,DEM,42,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,1,1,new_car,1,1,1,3,1,2,4,55,1,3,1,4,2,2,2
SGC-0732,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6527,DEM,60,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,0,other,5,3,4,3,1,4,4,34,3,3,1,3,1,2,2
SGC-0733,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3368,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,1,new_car,4,5,3,3,1,4,4,23,3,1,2,3,2,2,2
SGC-0734,UCI South German Credit,public_real_world_historical,individual,,,,,,,,2511,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,0,other,1,1,1,2,1,4,3,23,3,1,1,3,2,1,2
SGC-0735,UCI South German Credit,public_real_world_historical,individual,,,,,,,,5493,DEM,36,,,,,0,0,1=bad credit risk; 0=good credit risk,1,1,2,1,new_car,1,5,2,3,1,4,4,42,3,3,1,3,1,1,2
SGC-0736,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1338,DEM,6,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,4,radio_television,3,3,1,1,1,4,1,62,3,2,1,3,2,1,2
SGC-0737,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1082,DEM,9,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,3,furniture_equipment,1,5,4,3,1,4,3,37,3,2,2,2,2,1,2
SGC-0738,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1149,DEM,18,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,4,3,furniture_equipment,4,3,4,3,1,3,1,46,3,2,2,3,2,1,2
SGC-0739,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1308,DEM,15,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,2,5,domestic_appliances,1,5,4,3,1,4,3,38,3,2,2,2,2,1,2
SGC-0740,UCI South German Credit,public_real_world_historical,individual,,,,,,,,6148,DEM,20,,,,,0,0,1=bad credit risk; 0=good credit risk,1,2,0,1,new_car,2,5,3,4,1,4,3,31,1,2,2,3,2,2,2
SGC-0741,UCI South German Credit,public_real_world_historical,individual,,,,,,,,1736,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,2,used_car,1,4,3,2,1,4,1,31,3,2,1,2,2,1,2
SGC-0742,UCI South German Credit,public_real_world_historical,individual,,,,,,,,3059,DEM,12,,,,,0,0,1=bad credit risk; 0=good credit risk,1,4,2,3,furniture_equipment,4,4,2,1,1,4,1,61,3,2,1,2,2,1,2
